OS0343,839,OUTSOURCE,FISH-EGFR GENE AMPLIFICATION,Blood,No special prepration required
OS0345,825,OUTSOURCE,FISH-PRADER-VILLI,Blood,No special prepration required
OS0347,788,OUTSOURCE,FLT3 – ITD (FETAL LIVER TYROSINE KINASE),Blood,No special prepration required
OS0722,1328,OUTSOURCE,FLUID FOR CHYLURIA,Blood,No special prepration required
OS0714,1323,OUTSOURCE,FMC7,Blood,No special prepration required
PR053,969,OUTSOURCE,FOOD INTOLERANCE TEST,Blood,No special prepration required
OS0350,802,OUTSOURCE,FRAGILE X SYNDROME (FMRI GENE),Blood,No special prepration required
OS0702,1298,OUTSOURCE,FREE CORTISOL(24HRS) - URINE,Blood,No special prepration required
OS0066,733,OUTSOURCE,FREE LIGHT CHAINS (KAPPA AND LAMBDA) - SERUM,Blood,No special prepration required
OS884,1998,OUTSOURCE,FREE LIGHT CHAINS (KAPPA AND LAMBDA) – URINE,Blood,No special prepration required
OS0769,1349,OUTSOURCE,FRIEDREICH ATAXIA MUTATION ANALYSIS,Blood,No special prepration required
OS0060,240,OUTSOURCE,FRUCTOSAMINE,Blood,No special prepration required
OS0348,644,OUTSOURCE,FTA-ABS,Blood,No special prepration required
OS851,1837,OUTSOURCE,FUNGAL SENSITIVITY,Blood,No special prepration required
OS0355,282,OUTSOURCE,G6PD QUALITATIVE,Blood,No special prepration required
OS0357,442,OUTSOURCE,GALL STONE ANALYSIS,Blood,No special prepration required
OS899,2052,OUTSOURCE,GALL STONE ANALYSIS WITH PICTURE,Blood,No special prepration required
OS0061,550,OUTSOURCE,GASTRIN - SERUM,Blood,No special prepration required
OS0712,1343,OUTSOURCE,GLOMERULAR BASEMENT MEMBRANE ANTIBODY IGG,Blood,No special prepration required
OS0364,619,OUTSOURCE,GLYCOPHORIN (ERYTHROID CELL MARKER),Blood,No special prepration required
OS0365,364,OUTSOURCE,GOLDENROD ALLERGY TEST,Blood,No special preparation required
OS0366,187,OUTSOURCE,GOMORIS METHENAMINE SILVER STAIN (GMS),Blood,No special prepration required
OS0368,365,OUTSOURCE,GOOSEFOOT ALLERGY TEST,Blood,No special preparation required
OS0369,366,OUTSOURCE,GREEN PEA ALLERGY TEST,Blood,No special preparation required
OS0021,263,OUTSOURCE,GROWTH HORMONE (GH)- SERUM,Blood,No special prepration required
OS803,1476,OUTSOURCE,H PYLORI ANTIGEN,Blood,No special prepration required
OS874,1952,OUTSOURCE,H1N1 - PCR,Blood,No special prepration required
OS841,1755,OUTSOURCE,HAINS MYCOBACTERIUM TUBERCULOSIS SECOND LINE DRUG RESISTANCE PROFILE,Blood,No special prepration required
OS0371,244,OUTSOURCE,HAMS TEST,Blood,No special prepration required
OS0062,605,OUTSOURCE,HAPTOGLOBIN,Blood,No special prepration required
OS0673,1267,OUTSOURCE,HBSAG – QUANTITATIVE (CMIA),Blood,No special prepration required
OS0377,806,OUTSOURCE,HCV GENOTYPING,Blood,No special prepration required
PR066,929,OUTSOURCE,HE4: HUMAN EPIDIDYMIS PROTEIN 4,Blood,No special prepration required
OS0379,43,OUTSOURCE,HEINZ BODY TEST,Blood,No special prepration required
OS0380,559,OUTSOURCE,HELICOBACTER PYLORI IGA,Blood,No special prepration required
OS0022,281,OUTSOURCE,HEPATITIS A VIRUS (HAV)- IGG,Blood,No special prepration required
OS855,1870,OUTSOURCE,HEPATITIS B VIRUS – GENOTYPING,Blood,No special prepration required
OS883,1992,OUTSOURCE,"HIV-2 RNA DETECTION, PCR QUALITATIVE",Blood,No special prepration required
OS0396,821,OUTSOURCE,HIV-I DRUG RESISTANCE ASSAY,Blood,No special prepration required
OS0401,844,OUTSOURCE,"HLA -A,B,C DRB1,DQBI",Blood,No special preparation required
OS0402,775,OUTSOURCE,HLA B 5,Blood,No special preparation required
PR076,951,OUTSOURCE,"HLA CELIAC DISEASE (DQB1*02, 1*03, DQA1*05;01)",Blood,No special preparation required
OS0405,668,OUTSOURCE,HLA DR TYPING,Blood,No special preparation required
OS0406,795,OUTSOURCE,HLA PANEL REACTIVE ANTIBODIES,Blood,No special preparation required
OS0399,774,OUTSOURCE,HLA- (CLASS II ) TYPING,Blood,No special preparation required
OS0400,845,OUTSOURCE,HLA-A B DRB1/3/4/5 TYPING,Blood,No special preparation required
OS0408,740,OUTSOURCE,HLA-A TYPING,Blood,No special preparation required
OS0409,835,OUTSOURCE,"HLA-A,B,C TYPING",Blood,No special preparation required
OS0410,749,OUTSOURCE,HLA-B TYPING,Blood,No special preparation required
OS0411,750,OUTSOURCE,HLA-C TYPING,Blood,No special preparation required
OS0412,758,OUTSOURCE,HLA-DQ TYPING,Blood,No special preparation required
OS0413,818,OUTSOURCE,HLA-DRB1/3/4/5 TYPING,Blood,No special preparation required
OS0416,816,OUTSOURCE,"HOMOVANILLIC ACID (HVA), 24 HOUR, URINE",Blood,No special prepration required
OS0424,651,OUTSOURCE,HPV DNA DETECTION (QUALITATIVE),Blood,No special prepration required
OS832,1715,OUTSOURCE,"HTLV - I / II ANTIBODY, SCREEN",Blood,No special prepration required
OS913,2101,OUTSOURCE,IA2 INSULINOMA ASSOCIATED ANTIGEN,Blood,No special prepration required
OS0668,1152,OUTSOURCE,ID NAT( INDIVIDUAL DONOR NUCLEIC ACID TESTING ),Blood,No special prepration required
OS0426,786,OUTSOURCE,IGF- BP3 ( INSULIN GROWTH FACTOR - BINDING PROTEIN 3),Blood,No special prepration required
OS888,2012,OUTSOURCE,"IGF-1, SOMATOMEDIN-C",Blood,No special prepration required
OS0063,680,OUTSOURCE,IGF1 : INSULIN LIKE GROWTH FACTOR-SERUM,Blood,No special prepration required
OS0690,1283,OUTSOURCE,IGG SUBCLASS IGG4,Blood,No special prepration required
OS831,1686,OUTSOURCE,IHC - CD117,Blood,No special prepration required
OS0431,645,OUTSOURCE,IHC - CD20,Blood,No special prepration required
OS846,1811,OUTSOURCE,IHC - CD30,Blood,No special prepration required
OS830,1685,OUTSOURCE,IHC - DOG-1,Blood,No special prepration required
OS0432,646,OUTSOURCE,IHC - KI 67,Blood,No special prepration required
OS0751,1369,OUTSOURCE,IHC - PACKAGE - 1 (5 TO 8 ANTIGENS),Blood,No special prepration required
OS847,1812,OUTSOURCE,IHC - PLAP (PLACENTAL ALKALINE PHOSPHATASE),Blood,No special prepration required
OS843,1807,OUTSOURCE,IHC 5 ANTIGENS,Blood,No special prepration required
OS0732,1308,OUTSOURCE,IHC EPITHELIAL MEMBRANE ANTIGEN(EMA),Blood,No special prepration required
OS0704,1306,OUTSOURCE,IHC FOUR ANTIGENS,Blood,No special prepration required
OS0718,1333,OUTSOURCE,IHC ONE ANTIGEN,Blood,No special prepration required
OS0678,1271,OUTSOURCE,IHC THREE ANTIGENS,Blood,No special prepration required
OS871,1909,OUTSOURCE,IHC- CD34,Blood,No special prepration required
OS870,1901,OUTSOURCE,IHC- CD45,Blood,No special prepration required
OS869,1900,OUTSOURCE,IHC- CD5,Blood,No special prepration required
OS0433,652,OUTSOURCE,IHC- CD99,Blood,No special prepration required
OS0434,647,OUTSOURCE,IHC- CEA,Blood,No special prepration required
OS0752,1384,OUTSOURCE,IHC- CYTOKERATIN 19,Blood,No special prepration required
OS0749,1385,OUTSOURCE,IHC- CYTOKERATIN 20,Blood,No special prepration required
OS0750,1386,OUTSOURCE,IHC- CYTOKERATIN 7,Blood,No special prepration required
OS868,1897,OUTSOURCE,IHC- PANCYTOKERATIN,Blood,No special prepration required
OS872,1910,OUTSOURCE,IHC- VIMENTIN,Blood,No special prepration required
OS0435,653,OUTSOURCE,IHC-CHROMOGRANIN,Blood,No special prepration required
OS848,1821,OUTSOURCE,IHC-CUSTOMISED PANEL,Blood,No special prepration required
OS912,2099,OUTSOURCE,IHC-HER-2/NEU,Blood,No special prepration required
OS0436,654,OUTSOURCE,IHC-NSE (NEURON SPECIFIC ENOLASE),Blood,No special prepration required
OS0437,655,OUTSOURCE,IHC-SYNAPTOPHYSIN,Blood,No special prepration required
OS0064,767,OUTSOURCE,IMMUNO FIXATION ELECTROPHORESIS - IFE (SERUM),Blood,No special prepration required
OS824,1522,OUTSOURCE,IMMUNOGLOBULIN IGG SYNTHESIS INDEX,Blood,No special prepration required
OS0746,1367,OUTSOURCE,"IMMUNOHISTOCHEMISTRY, MICROSATELLITE INSTABILITY PANEL FOR COLORECTAL CANCER",Blood,No special prepration required
OS0438,443,OUTSOURCE,INFECTIOUS MONONUCLEOSIS - AGGLUTINATION,Blood,No special prepration required
OS0441,273,OUTSOURCE,INFECTIOUS MONONUCLEOSIS ANTIBODY - MONO SPOT (PAUL BUNNEL),Blood,No special prepration required
OS0004,611,OUTSOURCE,INHIBIN B,Blood,No special prepration required
OS0764,1143,OUTSOURCE,INSULIN ANTIBODY,Blood,No special prepration required
OS0442,790,OUTSOURCE,INTER LEUKEN 28B (IL28B) POLYMORPHISM,Blood,No special prepration required
OS0443,847,OUTSOURCE,"INTERLEUKIN 2 RECEPTOR TEST, IL-2R",Blood,No special prepration required
OS0444,843,OUTSOURCE,"INTERLEUKIN-6, IL-6",Blood,No special prepration required
OS0065,627,OUTSOURCE,INTRINSIC FACTOR IGG ANTIBODY,Blood,No special prepration required
OS0768,1262,OUTSOURCE,IODINE,Blood,No special prepration required
OS0445,832,OUTSOURCE,IRMA (IMATINIB RESISTANCE MUTATION ANALYSIS) IN CML,Blood,No special prepration required
OS0447,657,OUTSOURCE,ISLET CELL ANTIBODY,Blood,No special prepration required
OS0783,1444,OUTSOURCE,JAK 2 MUTATION – EXON 12,Blood,No special prepration required
OS0448,791,OUTSOURCE,JAK2 (JANUS KINASE 2) V617F,Blood,No special prepration required
OS0452,370,OUTSOURCE,JUNE GRASS (KENTUCKY BLUE) ALLERGY TEST,Blood,No special preparation required
OS0683,1276,OUTSOURCE,KAPPA FREE LIGHT CHAINS,Blood,No special prepration required
OS844,1809,OUTSOURCE,KARYOTYPE-AF,Blood,No special prepration required
OS811,1491,OUTSOURCE,KARYOTYPE-CVS,Blood,No special prepration required
OS0454,732,OUTSOURCE,KIDNEY BIOPSY - LM AND IF (HISTOPATHOLOGY AND IF),Blood,No special prepration required
OS0455,487,OUTSOURCE,KIDNEY BIOPSY LM ONLY,Blood,No special prepration required
OS0456,460,OUTSOURCE,KIDNEY/RENAL STONE ANALYSIS ,Blood,No special prepration required
OS0460,812,OUTSOURCE,KRAS (COLORECTAL CANCER MARKER) MUTATIONS,Blood,No special prepration required
OS0067,312,OUTSOURCE,LACTATE CSF,Blood,No special prepration required
OS0040,311,OUTSOURCE,LACTIC ACID/LACTATE- PLASMA,Blood,No special prepration required
OS0462,372,OUTSOURCE,LAMB ALLERGY TEST,Blood,No special preparation required
OS827,1670,OUTSOURCE,LAMOTRIGINE,Blood,No special prepration required
OS854,1857,OUTSOURCE,LC 1 ANTIBODY (LIVER CYTOSOLIC ANTIGEN TYPE -1),Blood,No special prepration required
OS0463,98,OUTSOURCE,LE CELL,Blood,No special prepration required
OS0068,551,OUTSOURCE,LEAD BLOOD,Blood,No special prepration required
OS0464,560,OUTSOURCE,LEAD URINE - RANDOM,Blood,No special prepration required
OS0469,747,OUTSOURCE,LEPTIN-SERUM,Blood,No special prepration required
OS0753,1394,OUTSOURCE,LEPTOSPIRA DETECTION- DARK FIELD MICROSCOPY,Blood,No special prepration required
OS0470,711,OUTSOURCE,LEPTOSPIRA DNA PCR - QUALITATIVE,Blood,No special prepration required
OS0471,461,OUTSOURCE,LEPTOSPIRA IgG ANTIBODIES,Blood,No special prepration required
OS0472,462,OUTSOURCE,LEPTOSPIRA IgM ANTIBODIES,Blood,No special prepration required
OS0473,283,OUTSOURCE,LEUCOCYTE ALKALINE PHOSPHATASE SCORE (LAP-SCORE),Blood,No special prepration required
OS0474,776,OUTSOURCE,LEVETIRACETAM,Blood,No special prepration required
OS852,1850,OUTSOURCE,"LIVER KIDNEY MICROSOMAL (LKM) ANTIBODY , IFA",Blood,No special prepration required
OS0826,1352,OUTSOURCE,"LUNG CANCER MUTATION PANEL(ALK1,EGFR)",Blood,No special prepration required
OS0800,1427,OUTSOURCE,"LYME DISEASE (BORRELIA BURGDORFERI) ANTIBODIES, IGG & IGM",Blood,No special prepration required
OS0478,804,OUTSOURCE,LYSOZYME,Blood,No special prepration required
OS0730,1312,OUTSOURCE,MACROPROLACTIN,Blood,No special prepration required
OS0005,236,OUTSOURCE,"MANGANESE,BLOOD",Blood,No special prepration required
OS0482,712,OUTSOURCE,MEASLES - PCR - QUALITATIVE,Blood,No special prepration required
OS0484,463,OUTSOURCE,MEASLES IGM ANTIBODIES,Blood,No special prepration required
OS0485,379,OUTSOURCE,MEAT ALLERGY TEST,Blood,No special preparation required
OS0070,694,OUTSOURCE,MERCURY,Blood,No special prepration required
OS0530,1257,OUTSOURCE,"METACHROMATIC LEUCODYSTROPHY, QUANTITATIVE, BLOOD",Blood,No special prepration required
PR089,923,OUTSOURCE,Metanephrine 24 hour Urine,Blood,No special prepration required
OS0490,545,OUTSOURCE,METANEPHRINE FREE,Blood,No special prepration required
OS0492,648,OUTSOURCE,METHOTREXATE-SERUM,Blood,No special prepration required
OS0493,107,OUTSOURCE,"METHYLMALONIC ACID, QUALITATIVE- URINE",Blood,No special prepration required
OS0494,834,OUTSOURCE,"METHYLMALONIC ACID, QUANTITATIVE- SERUM",Blood,No special prepration required
OS0738,1299,OUTSOURCE,MITOCHONDRIAL MUTATION DETECTION COMPREHENSIVE PANEL,Blood,No special prepration required
OS0498,713,OUTSOURCE,MLL(11Q23)/AF4(4Q21)-T(4 11)(Q21 Q23),Blood,No special prepration required
OS0500,741,OUTSOURCE,MTHFR - (METHYL TETRA HYDRO FOLATE REDUCTASE) GENE MUTATION (HOMOCYSTEINEMIA),Blood,No special prepration required
OS876,1962,OUTSOURCE,"MUCOPOLYSACCHARIDOSIS MPS SCREEN,URINE RANDOM",Blood,No special prepration required
OS0344,846,OUTSOURCE,MULTIPLE MYELOMA - KARYOTYPING+FISH,Blood,No special prepration required
PR091,952,OUTSOURCE,MULTIPLE MYELOMA PANEL BY FLOW CYTOMETERY,Blood,No special prepration required
PR092,930,OUTSOURCE,MUMPS IgG & IgM (ELISA),Blood,No special prepration required
OS0503,509,OUTSOURCE,MUMPS IGM,Blood,No special prepration required
OS0504,714,OUTSOURCE,MUMPS- PCR - QUALITATIVE,Blood,No special prepration required
OS0505,488,OUTSOURCE,MUSCLE BIOPSY LM ONLY,Blood,No special prepration required
OS0507,384,OUTSOURCE,MUSHROOM ALLERGY TEST,Blood,No special preparation required
OS822,1511,OUTSOURCE,MUSK ANTIBODIES,Blood,No special prepration required
OS0508,385,OUTSOURCE,MUSSEL ALLERGY TEST,Blood,No special preparation required
OS0510,474,OUTSOURCE,MUTTON (MEAT) ALLEGY,Blood,No special prepration required
PR005,957,OUTSOURCE,MYCOBACTERIAL AFB SENSITIVITY TESTING ALONE - 10 DRUGS,Blood,No special prepration required
OS0512,626,OUTSOURCE,Mycoplasma pneumoniae - IgM,Blood,No special prepration required
PR052,964,OUTSOURCE,MYELODYSPLACTIC SYNDROME ( MDS ) PANEL - FISH,Blood,No special prepration required
OS0513,621,OUTSOURCE,MYELOPEROXIDASE,Blood,No special prepration required
OS0007,549,OUTSOURCE,MYOGLOBULIN - SERUM,Blood,No special prepration required
OS0756,1396,OUTSOURCE,MYOGLOBULIN-URINE-RANDOM,Blood,No special prepration required
OS0294,1265,OUTSOURCE,NBS - INBORN METABOLIC DISORDERS (IMD) PANEL: FATTY ACIDS; ORGANIC ACIDS; AMINO ACIDS DISORDERS,Blood,No special prepration required
OS850,1836,OUTSOURCE,NBS - INBORN METABOLIC DISORDERS(IMD) PANEL: FATTY ACIDS; ORGANIC ACIDS; AMINO ACIDS DISORDERS,Blood,No special prepration required
OS0517,730,OUTSOURCE,NEISSERIA GONORRHOEA PCR QUALITATIVE,Blood,No special prepration required
OS802,1456,OUTSOURCE,NEURONAL (PARANEOPLASTIC) AUTOANTIBODIES PROFILE,Blood,No special prepration required
PR093,931,OUTSOURCE,NEWBORN SCREENING TEST RESULTS PANEL - DRIED BLOOD SPOT (COMPREHENSIVE),Blood,No special prepration required
OS0071,672,OUTSOURCE,NICKEL,Blood,No special prepration required
PR094,940,OUTSOURCE,"NK CELL PANEL - CD3, CD16 / CD56",Blood,No special prepration required
OS815,1495,OUTSOURCE,NMDA RECEPTOR ANTIBODY/ANTIGLUTAMATE,Blood,No special prepration required
OS0703,1301,OUTSOURCE,NOCARDIA STAIN,Blood,No special prepration required
OS0710,1316,OUTSOURCE,NOR METANEPHRINES - 24HRS URINE,Blood,No special prepration required
OS0519,675,OUTSOURCE,NOR METANEPHRINES-FREE,Blood,No special prepration required
OS0520,760,OUTSOURCE,NPM1 (NUCLEOPHOSMIN1) GENE - AML,Blood,No special prepration required
OS0051,699,OUTSOURCE,OLIGOCLONAL BANDS- (CSF),Blood,No special prepration required
OS0522,388,OUTSOURCE,OLIVE ALLERGY TEST,Blood,No special preparation required
OS0523,389,OUTSOURCE,ONION ALLERGY TEST,Blood,No special preparation required
OS0524,390,OUTSOURCE,ORANGE ALLERGY TEST,Blood,No special preparation required
OS0073,734,OUTSOURCE,ORGANIC ACID QUANTITATIVE- URINE RANDOM,Blood,No special prepration required
OS818,1504,OUTSOURCE,OSTEO CALCIN,Blood,No special prepration required
OS0527,391,OUTSOURCE,OX-EYE DAISY ALLERGY TEST,Blood,No special preparation required
OS873,1941,OUTSOURCE,OXALATE - SERUM,Blood,No special prepration required
OS0074,567,OUTSOURCE,OXALATE 24 HOURS URINE,Blood,No special prepration required
OS0528,137,OUTSOURCE,P A S STAIN,Blood,No special prepration required
OS0713,1322,OUTSOURCE,P1NP,Blood,No special prepration required
OS0533,534,OUTSOURCE,"Parietal Cell Antibody, IFA",Blood,No special prepration required
OS0534,687,OUTSOURCE,"PARIETAL CELL ANTIBODY, IFA IN DILUTIONS",Blood,No special prepration required
OS0708,1314,OUTSOURCE,PARVOVIRUS B19 ANTIBODY IG G,Blood,No special prepration required
OS0535,660,OUTSOURCE,PARVOVIRUS B19 ANTIBODY IGM,Blood,No special prepration required
OS0536,792,OUTSOURCE,PARVOVIRUS B19 DNA PCR- QUALITATIVE,Blood,No special prepration required
OS0706,1309,OUTSOURCE,PCR CHIKUNGUNYA,Blood,No special prepration required
OS0541,394,OUTSOURCE,PEACH ALLERGY TEST,Blood,No special preparation required
OS0543,396,OUTSOURCE,PEAR ALLERGY TEST,Blood,No special preparation required
OS0544,397,OUTSOURCE,PECAN ALLERGY TEST,Blood,No special preparation required
OS0546,399,OUTSOURCE,PERENNIAL RYE GRASS ALLERGY TEST,Blood,No special preparation required
OS0548,695,OUTSOURCE,PERTUSSIS - IgG,Blood,No special prepration required
OS0075,265,OUTSOURCE,PHENOBARBITAL / GARDINAL SERUM,Blood,No special prepration required
OS0076,209,OUTSOURCE,PHENYLALANINE- URINE RANDOM,Blood,No special prepration required
OS0077,266,OUTSOURCE,PHENYTOIN LEVEL - DILANTIN,Blood,No special prepration required
OS0553,401,OUTSOURCE,PISTACHIO ALLERGY TEST,Blood,No special preparation required
OS0731,1310,OUTSOURCE,PLA2 RECEPTOR ANTIBODY,Blood,No special prepration required
OS829,1684,OUTSOURCE,PLATELET AGGREGOMETRY - RISTOCETIN INDUCED,Blood,No special prepration required
OS0555,715,OUTSOURCE,PML (15Q22) AND RAR?(17Q21) (T(15 17)(Q21 Q22)),Blood,No special prepration required
OS0556,779,OUTSOURCE,PML/RARA (AML - M3) (APL) QUALITATIVE,Blood,No special prepration required
OS0557,807,OUTSOURCE,PML/RARA (AML - M3) (APL) QUANTITATIVE,Blood,No special prepration required
OS0719,1332,OUTSOURCE,PNEUMOCYSTIS CARINII ANTIGEN - IIF,Blood,No special prepration required
PR096,954,OUTSOURCE,PNH – PAROXYSMAL NOCTURNAL HEMOGLOBINURIA PANEL,Blood,No special prepration required
OS0024,637,OUTSOURCE,PORPHOBILINOGEN - 24 HRS URINE,Blood,No special prepration required
OS0025,288,OUTSOURCE,PORPHOBILINOGEN - SPOT URINE(QUALITATIVE SCREEN),Blood,No special prepration required
OS837,1729,OUTSOURCE,"PORPHYRINS TOTAL, QUANTITATIVE, 24- HOUR URINE",Blood,No special prepration required
OS0565,404,OUTSOURCE,PROTEIN ELECTROPHORESIS - SERUM,Blood,No special prepration required
OS890,2014,OUTSOURCE,PROTEIN ELECTROPHORESIS WITH IMMUNOFIXATION,Blood,No special prepration required
PR097,898,OUTSOURCE,PROTEIN ELECTROPHORESIS- URINE RANDOM,Blood,No special prepration required
OS840,1754,OUTSOURCE,RADICAL PROSTATECTOMY REFLEX IHC,Blood,No special prepration required
OS0573,406,OUTSOURCE,RAPESEED ALLERGY TEST,Blood,No special preparation required
OS0574,649,OUTSOURCE,RBC FOLATE,Blood,No special prepration required
OS0026,208,OUTSOURCE,RED CELL OSMOTIC FRAGILITY (STANDARD METHOD),Blood,No special prepration required
OS0027,658,OUTSOURCE,RENIN DIRECT,Blood,No special prepration required
OS0782,1442,OUTSOURCE,RESPIRATORY VIRAL PANEL BY PCR-LUMINEX (19 VIRUSES AND SUBTYPES),Blood,No special prepration required
OS0575,188,OUTSOURCE,RETICULIN STAIN (HISTOPATHOLOGY),Blood,No special prepration required
OS0680,1273,OUTSOURCE,RHEUMATOID FACTOR IGA,Blood,No special prepration required
OS0689,1282,OUTSOURCE,RHEUMATOID FACTOR IGG,Blood,No special prepration required
OS0688,1281,OUTSOURCE,RHEUMATOID FACTOR IGM,Blood,No special prepration required
OS0779,1426,OUTSOURCE,ROMA; RISK OF OVARIAN MALIGNANCY ALGORITHM,Blood,No special prepration required
OS0662,1022,OUTSOURCE,"RUBELLA (GERMAN MEASLES) AVIDITY, IGG",Blood,No special prepration required
OS0580,717,OUTSOURCE,RUBELLA DNA PCR - QUALITATIVE,Blood,No special prepration required
OS0581,408,OUTSOURCE,RYE GRASS ALLERGY TEST,Blood,No special preparation required
OS877,1977,OUTSOURCE,"SCA-12 (SPINOCEREBELLAR ATAXIA), PPP2R2B GENE MUTATION",Blood,No special prepration required
OS0010,450,OUTSOURCE,SCRUB TYPHUS IGM - ELISA,Blood,No special prepration required
OS0078,723,OUTSOURCE,SELENIUM - SERUM,Blood,No special prepration required
OS0585,841,OUTSOURCE,Serotonin,Blood,No special prepration required
OS0590,411,OUTSOURCE,SHEEP SOREL ALLERGY TEST,Blood,No special preparation required
OS0593,805,OUTSOURCE,SICKLE CELL ANAEMIA - HB3 GENE,Blood,No special prepration required
OS0594,413,OUTSOURCE,SILK ALLERGY TEST,Blood,No special preparation required
OS838,1742,OUTSOURCE,SIROLIMUS,Blood,No special prepration required
OS0595,536,OUTSOURCE,SKIN BIOPSY - LM AND IF (HISTOPATHOLOGY AND IF),Blood,No special prepration required
OS0596,501,OUTSOURCE,SM/RNP,Blood,No special prepration required
PR103,965,OUTSOURCE,"SPINOCEREBELLAR ATAXIA (SCA) PANEL (1,2,3,6,7,10,12)",Blood,No special prepration required
OS0707,1311,OUTSOURCE,SPORT GENE,Blood,No special prepration required
OS0601,416,OUTSOURCE,STEMPHYLUM SOLANI ALLERGY TEST,Blood,No special preparation required
OS0602,306,OUTSOURCE,STOOL FOR ROTAVIRUS,Blood,No special prepration required
OS0603,417,OUTSOURCE,STRAWBERRY ALLERGY TEST,Blood,No special preparation required
OS823,1518,OUTSOURCE,"STRIATED / SKELETAL MUSCLE ANTIBODY (ASKA), IFA",Blood,No special prepration required
OS0011,206,OUTSOURCE,SUDAN RED STAIN,Blood,No special prepration required
OS0606,418,OUTSOURCE,SUNFLOWER SEEDS ALLERGY TEST,Blood,No special preparation required
OS0346,785,OUTSOURCE,T (11:14) OR LSI IGH / CCND1-FISH,Blood,No special prepration required
OS0081,700,OUTSOURCE,TACROLIMUS LEVEL,Blood,No special prepration required
OS0607,623,OUTSOURCE,TDT (TERMINAL DEOXYNUCLEOTIDAL TRANSFERASE) (PRECURSOR CELL MARKER),Blood,No special prepration required
OS0608,718,OUTSOURCE,TEL (12P13)/AML1(21Q22)-T(12 21)(P13 Q22),Blood,No special prepration required
OS0610,726,OUTSOURCE,TETANUS IGG,Blood,No special prepration required
OS0613,535,OUTSOURCE,THYROGLOBULIN,Blood,No special prepration required
OS0028,512,OUTSOURCE,THYROXIN BINDING GLOBULIN,Blood,No special prepration required
OS898,2041,OUTSOURCE,"TISSUE TRANSGLUTAMINASE (TTG)-IGG,IGA,IGM",Blood,No special prepration required
OS0615,274,OUTSOURCE,TISSUE TRANSGLUTAMINASE ANTIBODY - IGG,Blood,No special prepration required
OS0616,275,OUTSOURCE,TISSUE TRANSGLUTAMINASE ANTIBODY - IGM,Blood,No special prepration required
OS0617,502,OUTSOURCE,TISSUE TRANSGLUTAMINASE ANTIBODY -IgA,Blood,No special prepration required
OS0618,420,OUTSOURCE,TOBACCO ALLERGY TEST,Blood,No special preparation required
OS0758,1422,OUTSOURCE,TORCH PCR QUALITATIVE,Blood,No special prepration required
OS0620,719,OUTSOURCE,TOXOPLASMA DNA PCR - QUALITATIVE,Blood,No special prepration required
OS0622,796,OUTSOURCE,TPMT (THIO PURINE METHYL TRANSFERASE) GENOTYPING,Blood,No special prepration required
OS0013,310,OUTSOURCE,TRANSFERRIN,Blood,No special prepration required
OS0339,757,OUTSOURCE,TRANSLOACTION T(12;21) - FISH,Blood,No special prepration required
OS0016,722,OUTSOURCE,TSH RECEPTOR ANTIBODIES,Blood,No special prepration required
OS0762,1065,OUTSOURCE,"TUMOUR NECROSIS FACTOR (TNF), ALPHA",Blood,No special prepration required
OS0627,423,OUTSOURCE,TURKEY ALLERGY TEST,Blood,No special preparation required
OS0729,1313,OUTSOURCE,"TYPHUS FEVER (RICKETTSIA) ANTIBODIES, IGG & IGM",Blood,No special prepration required
OS0684,1277,OUTSOURCE,U1-NRNP ANTIBODIES,Blood,No special prepration required
OS0628,793,OUTSOURCE,UGT1A1 GENE (GILBERT’S SYNDROME),Blood,No special prepration required
OS909,2084,OUTSOURCE,UNCONJUGATED ESTRADIOL(UE3),Blood,No special prepration required
OS905,2063,OUTSOURCE,URINARY METANEPHRINE/NORMETANEPHRINE,Blood,No special prepration required
OS0705,1307,OUTSOURCE,URINARY N- TELOPEPTIDE,Blood,No special prepration required
OS0679,1272,OUTSOURCE,URINE FOR MYOGLOBIN (STANDARD METHOD),Blood,No special prepration required
OS0083,495,OUTSOURCE,URINE HEMOSIDERIN,Blood,No special prepration required
OS0084,267,OUTSOURCE,VALPROIC ACID (SODIUM VALPROATE),Blood,No special prepration required
OS0635,777,OUTSOURCE,VANCOMYCIN - SERUM,Blood,No special prepration required
OS0637,490,OUTSOURCE,VARICELLA-IgM (Chicken Pox),Blood,No special prepration required
OS0733,1305,OUTSOURCE,VDRL (QUALITATIVE) - CSF,Blood,No special prepration required
OS0638,424,OUTSOURCE,VELVET GRASS ALLERGY TEST,Blood,No special preparation required
OS0639,822,OUTSOURCE,VITAMIN B1,Blood,No special prepration required
OS0640,650,OUTSOURCE,"VITAMIN B12, ACTIVE (HOLOTRANSCOBALAMIN)",Blood,No special prepration required
OS0085,828,OUTSOURCE,VITAMIN C,Blood,No special prepration required
OS0641,677,OUTSOURCE,VITAMIN E,Blood,No special prepration required
OS0642,727,OUTSOURCE,VITAMIN-A,Blood,No special prepration required
OS0643,833,OUTSOURCE,VITAMIN-B2,Blood,No special prepration required
OS0644,836,OUTSOURCE,VITAMIN-B6,Blood,No special prepration required
OS0082,701,OUTSOURCE,VMA (VANILLYL MANDELIC ACID)-URINE-24 HRS,Blood,No special prepration required
OS0645,731,OUTSOURCE,VMA(VANILLYL MANDELIC ACID)- SPOT URINE,Blood,No special prepration required
OS0086,168,OUTSOURCE,"VMA, QUALITATIVE SCREENING - SPOT URINE",Blood,No special prepration required
